type_of_work,building_function_code,original_date_factor,floor_area,main_construction,storeys,original_location_factor,contract_contract_sum,cost_increment,cost_rebased
1,712.0,137,308,1,1,109.0,961.038961038961,1.98,2863.9
1,713.0,130,435,1,1,100.0,642.3310344827586,2.14,2016.92
1,344.0,137,4750,2,1,103.0,1404.3364210526315,1.98,4184.92
3,712.0,134,195,1,1,111.0,1436.3641025641025,2.04,4366.55
1,344.0,137,3149,2,1,101.0,887.4985709749127,1.98,2644.75
3,722.2,137,1875,2,1,99.0,422.44106666666664,1.98,1258.87
1,563.2,131,2318,2,1,97.0,316.67817083692836,2.11,984.87
1,562.11,140,2493,2,1,95.0,921.181307661452,1.91,2680.64
1,284.2,134,840,2,1,99.0,282.64285714285717,2.04,859.23
1,315.0,140,4775,2,1,93.0,931.5727748691099,1.91,2710.88
3,562.1,140,1520,2,1,98.0,765.4960526315789,1.91,2227.59
1,712.0,140,1185,1,1,98.0,833.3324894514768,1.91,2425.0
1,522.1,107,16260,3,1,55.0,1545.3198031980319,2.81,5887.67
3,712.12,131,105,1,1,103.0,8275.12380952381,2.11,25735.64
2,712.0,131,76,1,1,103.0,11432.736842105263,2.11,35555.81
2,941.2,131,22,1,1,103.0,39494.90909090909,2.11,122829.17
3,712.12,131,85,1,1,103.0,10222.211764705882,2.11,31791.08
1,320.0,140,3923,2,1,93.0,835.8243691052766,1.91,2432.25
1,443.0,114,1035,4,2,111.0,812.3004830917874,2.58,2908.04
1,464.1,130,301,1,1,103.0,1052.0,2.14,3303.28
1,282.1,130,880,2,2,91.0,553.1761363636364,2.14,1736.97
1,568.12,140,361,2,2,107.0,1060.2714681440443,1.91,3085.39
1,810.1,140,421,1,1,99.0,676.1781472684086,1.91,1967.68
1,421.0,137,2136,1,1,93.0,758.0360486891386,1.98,2258.95
3,713.1,140,1049,2,1,102.0,1804.3879885605338,1.91,5250.77
1,712.0,140,2065,4,1,107.0,985.5941888619855,1.91,2868.08
1,712.0,137,642,1,1,90.0,781.0404984423676,1.98,2327.5
1,562.2,140,767,2,1,97.0,1647.0704041720992,1.91,4792.97
1,767.0,137,5504,2,2,103.0,1267.2509084302326,1.98,3776.41
1,713.0,140,501,1,1,106.0,893.8842315369261,1.91,2601.2
1,713.8,140,535,1,1,96.0,845.7102803738318,1.91,2461.02
1,372.0,140,84,2,1,90.0,1378.702380952381,1.91,4012.02
1,562.11,131,6100,2,1,101.0,554.8414754098361,2.11,1725.56
1,712.0,140,1840,2,1,85.0,987.8065217391304,1.91,2874.52
1,534.0,130,130,1,1,103.0,10811.061538461538,2.14,33946.73
3,712.0,137,624,1,1,101.0,825.3333333333334,1.98,2459.49
1,712.0,137,1479,1,1,55.0,643.2704530087897,1.98,1916.95
1,320.0,140,1504,1,1,96.0,724.7340425531914,1.91,2108.98
1,511.0,140,1292,2,1,97.0,1283.5510835913312,1.91,3735.13
1,532.0,130,823,2,1,103.0,580.0437424058323,2.14,1821.34
3,562.1,130,1267,2,1,100.0,842.5153906866614,2.14,2645.5
1,562.32,134,1460,2,1,100.0,388.8917808219178,2.04,1182.23
3,562.2,131,741,2,1,97.0,908.6248313090418,2.11,2825.82
1,562.12,130,1869,2,1,111.0,427.15676832530767,2.14,1341.27
1,568.12,131,952,2,1,100.0,551.4348739495798,2.11,1714.96
1,541.0,129,2115,2,1,97.0,1291.647281323877,2.16,4081.61
1,284.2,134,13608,2,1,98.0,178.38771310993533,2.04,542.3
1,127.31,134,644,2,1,110.0,665.7127329192547,2.04,2023.77
1,157.2,140,1395,2,1,107.0,914.247311827957,1.91,2660.46
1,421.0,137,309,4,1,93.0,951.5404530744337,1.98,2835.59
1,713.0,140,417,1,1,97.0,550.1199040767386,1.91,1600.85
1,712.0,140,1174,1,1,93.0,1064.5851788756388,1.91,3097.94
3,713.1,140,318,2,1,97.0,1494.993710691824,1.91,4350.43
1,810.1,140,2357,1,1,107.0,581.3928722952907,1.91,1691.85
3,712.1,140,650,2,1,103.0,1184.3938461538462,1.91,3446.59
1,711.0,140,858,4,1,99.0,697.3193473193473,1.91,2029.2
1,562.12,131,917,2,1,102.0,724.3184296619411,2.11,2252.63
1,717.2,140,988,1,1,103.0,692.168016194332,1.91,2014.21
1,712.0,134,1147,1,1,98.0,957.6983435047952,2.04,2911.4
1,713.0,140,408,1,1,100.0,1172.1544117647059,1.91,3410.97
3,713.1,140,997,2,2,102.0,1898.4984954864594,1.91,5524.63
3,713.1,140,101,1,1,102.0,18740.62376237624,1.91,54535.22
1,713.0,140,355,1,1,97.0,760.5633802816901,1.91,2213.24
1,762.0,140,1387,2,1,110.0,1325.6265320836337,1.91,3857.57
1,374.1,147,3835,2,1,103.0,1701.4200782268579,1.78,4729.95
1,157.2,141,3073,2,1,96.0,767.0663846404166,1.89,2216.82
1,711.0,140,1101,1,1,97.0,883.3106267029973,1.91,2570.43
4,341.1,140,8222,2,1,91.0,443.93091705181223,1.91,1291.84
1,372.0,141,460,1,1,93.0,1164.1978260869564,1.89,3364.53
3,712.0,140,590,1,1,93.0,669.1237288135593,1.91,1947.15
1,856.8,137,834,1,1,55.0,578.9232613908873,1.98,1725.19
1,713.1,134,641,1,1,107.0,825.0,2.04,2508.0
1,843.0,141,1419,1,1,93.0,655.3911205073996,1.89,1894.08
1,630.0,141,344,1,1,93.0,1192.5058139534883,1.89,3446.34
4,568.12,131,1325,2,1,90.0,631.2067924528302,2.11,1963.05
1,712.8,140,774,2,1,99.0,4006.2894056847545,1.91,11658.3
1,126.0,137,164,2,1,103.0,40674.37804878049,1.98,121209.65
1,712.0,140,490,1,1,103.0,1109.1836734693877,1.91,3227.72
1,562.41,147,6040,2,1,95.0,565.8149006622516,1.78,1572.97
1,284.5,147,1442,2,1,90.0,485.4216366158114,1.78,1349.47
1,282.1,140,223,2,1,85.0,617.3004484304932,1.91,1796.34
1,562.1,137,900,2,1,97.0,770.7855555555556,1.98,2296.94
1,762.0,119,257,1,1,98.0,772.3735408560311,2.43,2649.24
1,712.0,117,1090,1,1,98.0,606.6963302752293,2.49,2117.37
1,816.0,121,420,1,1,99.0,539.0904761904762,2.37,1816.73
1,711.0,128,145,2,1,103.0,1118.2344827586207,2.19,3567.17
1,282.0,121,2770,2,1,91.0,287.13212996389893,2.37,967.64
1,810.0,121,2982,1,2,93.0,496.2162977867203,2.37,1672.25
1,810.1,119,737,1,2,98.0,504.8439620081411,2.43,1731.61
1,418.2,119,3030,2,1,109.0,926.6425742574257,2.43,3178.38
3,562.12,97,960,1,1,92.0,394.94375,3.21,1662.71
1,816.0,102,932,1,2,115.0,591.0879828326181,3.0,2364.35
1,810.13,96,2042,1,2,126.0,769.3447600391772,3.25,3269.72
1,843.0,96,2073,1,2,126.0,757.8398456343464,3.25,3220.82
1,712.0,96,964,1,1,103.0,454.0809128630705,3.25,1929.84
3,713.0,91,474,2,1,103.0,553.295358649789,3.48,2478.76
1,418.1,102,1712,2,2,106.0,798.8884345794393,3.0,3195.55
1,448.0,97,628,2,1,98.0,507.39649681528664,3.21,2136.14
1,712.0,88,1374,1,1,103.0,417.6404657933042,3.64,1937.85
1,448.0,101,573,1,1,106.0,549.5497382198953,3.04,2220.18
1,713.1,88,1271,2,1,97.0,393.6467348544453,3.64,1826.52
1,816.0,106,864,1,2,99.0,475.73148148148147,2.85,1831.57
1,413.12,117,1595,1,1,90.0,895.0890282131661,2.49,3123.86
1,448.0,105,639,1,1,98.0,812.9342723004695,2.89,3162.31
1,534.0,117,473,1,1,101.0,554.1860465116279,2.49,1934.11
1,712.12,101,522,1,1,93.0,552.1513409961685,3.04,2230.69
1,320.0,105,212,2,2,126.0,1344.1367924528302,2.89,5228.69
1,820.2,105,74,1,1,97.0,978.1891891891892,2.89,3805.16
1,418.1,119,14041,3,1,91.0,652.2055409158892,2.43,2237.07
1,541.4,97,3156,2,1,110.0,985.5519645120405,3.21,4149.17
1,843.0,109,1828,1,1,96.0,472.8533916849015,2.74,1768.47
3,317.0,108,146,1,2,96.0,923.972602739726,2.78,3492.62
1,762.0,102,755,2,1,98.0,619.8675496688742,3.0,2479.47
1,523.0,96,1100,2,1,126.0,1770.7572727272727,3.25,7525.72
1,372.0,105,669,1,1,98.0,899.8505231689088,2.89,3500.42
1,444.0,117,291,1,1,109.0,794.6735395189004,2.49,2773.41
1,816.0,119,521,1,1,126.0,1080.9040307101727,2.43,3707.5
1,818.0,117,1015,2,1,126.0,740.8453201970443,2.49,2585.55
1,320.0,128,1496,2,2,99.0,517.1417112299465,2.19,1649.68
1,712.0,119,1090,2,1,98.0,671.4770642201835,2.43,2303.17
1,562.12,128,2239,2,1,97.0,551.6002679767754,2.19,1759.6
1,413.0,121,5099,2,2,109.0,931.4442047460286,2.37,3138.97
1,412.0,87,21432,3,1,93.0,582.1716592011945,3.69,2730.39
3,713.1,105,127,1,1,103.0,902.1417322834645,2.89,3509.33
3,417.41,88,2615,2,1,99.0,614.4206500956022,3.64,2850.91
1,712.0,128,608,1,1,102.0,696.8240131578947,2.19,2222.87
1,712.0,128,1262,1,1,109.0,745.4405705229794,2.19,2377.96
1,372.0,128,480,1,1,98.0,1161.8375,2.19,3706.26
1,421.0,128,473,1,1,115.0,907.2875264270613,2.19,2894.25
1,843.0,88,5200,1,1,119.0,454.8976923076923,3.64,2110.73
1,282.0,128,565,2,1,98.0,283.1858407079646,2.19,903.36
1,418.3,128,1606,2,2,107.0,1531.53798256538,2.19,4885.61
1,712.0,128,638,1,1,100.0,774.7539184952979,2.19,2471.46
1,447.0,128,2529,1,1,99.0,712.4835903519178,2.19,2272.82
3,417.4,128,369,4,1,93.0,694.6666666666666,2.19,2215.99
1,820.1,128,343,1,1,100.0,423.9008746355685,2.19,1352.24
1,444.0,86,1007,1,1,126.0,536.3088381330685,3.74,2542.1
1,317.0,117,2414,2,1,91.0,621.3699254349627,2.49,2168.58
1,816.0,97,608,1,2,92.0,1973.3009868421052,3.21,8307.6
1,762.0,119,259,2,1,98.0,664.8648648648649,2.43,2280.49
1,421.0,128,376,1,1,93.0,506.6489361702128,2.19,1616.21
1,282.1,121,2178,2,1,93.0,298.50229568411385,2.37,1005.95
3,282.22,121,1289,2,1,107.0,655.0341349883631,2.37,2207.47
1,447.0,105,394,1,1,99.0,492.3680203045685,2.89,1915.31
1,843.0,128,1067,1,2,97.0,581.2333645735707,2.19,1854.13
1,711.0,99,1188,2,1,107.0,536.5412457912458,3.12,2210.55
1,284.2,103,1014,2,1,98.0,2938.0325443786983,2.96,11634.61
1,810.0,121,1400,1,1,98.0,560.45,2.37,1888.72
1,320.0,88,437,3,1,110.0,882.1121281464531,3.64,4093.0
1,712.1,88,1407,4,1,107.0,366.8557213930348,3.64,1702.21
1,275.3,89,8912,2,2,110.0,456.6315080789946,3.58,2091.37
1,712.0,128,3167,1,1,119.0,807.285759393748,2.19,2575.24
3,713.1,119,1059,2,1,101.0,567.6600566572238,2.43,1947.07
1,157.2,140,1005,2,1,92.0,664.7651741293532,1.91,1934.47
1,810.0,147,2460,1,4,93.0,544.1658536585365,1.78,1512.78
3,712.0,141,385,1,1,90.0,792.2077922077922,1.89,2289.48
1,562.11,147,3015,1,1,111.0,1347.1505804311776,1.78,3745.08
1,315.0,140,2176,2,1,93.0,652.3373161764706,1.91,1898.3
3,714.0,140,207,1,1,97.0,2296.6570048309177,1.91,6683.27
3,532.1,134,781,2,1,100.0,861.3790012804097,2.04,2618.59
1,144.1,134,23178,2,1,97.0,2529.9120286478555,2.04,7690.93
1,914.1,137,57,1,1,90.0,8796.982456140351,1.98,26215.01
1,712.0,148,1440,1,1,103.0,867.8048611111111,1.76,2395.14
1,713.1,147,1526,2,1,98.0,1191.5327653997379,1.78,3312.46
1,562.13,147,8500,2,1,95.0,712.824,1.78,1981.65
3,722.0,147,654,1,2,111.0,870.3792048929664,1.78,2419.65
1,713.0,148,1582,4,1,109.0,810.3666245259166,1.76,2236.61
3,713.1,147,492,3,2,109.0,1115.918699186992,1.78,3102.25
1,712.0,148,688,1,1,109.0,866.7601744186046,1.76,2392.26
1,712.0,148,444,1,1,109.0,994.3581081081081,1.76,2744.43
1,712.0,147,1400,1,1,109.0,1154.4192857142857,1.78,3209.29
1,713.1,147,846,3,1,109.0,1010.0981087470449,1.78,2808.07
1,442.0,148,350,2,1,93.0,758.5028571428571,1.76,2093.47
1,713.0,147,400,1,1,92.0,898.9025,1.78,2498.95
1,425.0,147,328,1,1,93.0,714.6371951219512,1.78,1986.69
1,562.1,131,2770,2,1,126.0,872.7487364620939,2.11,2714.25
1,448.0,147,202,4,1,99.0,1056.009900990099,1.78,2935.71
1,448.0,147,277,4,1,99.0,934.5559566787003,1.78,2598.07
1,448.0,134,349,4,1,99.0,896.7163323782235,2.04,2726.02
1,713.1,134,444,1,2,102.0,906.1328828828829,2.04,2754.64
3,157.2,140,283,2,1,119.0,2279.39222614841,1.91,6633.03
1,427.0,148,2017,2,1,85.0,2101.6420426375807,1.76,5800.53
3,524.0,140,616,2,1,100.0,1127.2954545454545,1.91,3280.43
1,421.0,147,432,1,1,101.0,892.7245370370371,1.78,2481.77
3,712.0,147,291,1,1,101.0,1115.6219931271478,1.78,3101.43
3,713.1,140,104,1,1,100.0,4598.451923076923,1.91,13381.5
1,562.1,137,5820,2,1,99.0,808.6771477663231,1.98,2409.86
3,541.2,140,1153,2,1,100.0,1232.8048568950564,1.91,3587.46
1,712.0,140,1740,2,1,103.0,963.5459770114943,1.91,2803.92
3,712.0,147,516,1,1,103.0,788.4941860465116,1.78,2192.01
1,147.0,140,339,2,1,103.0,1086.2477876106195,1.91,3160.98
3,712.12,140,83,1,1,90.0,759.0361445783133,1.91,2208.8
1,562.1,131,4645,2,1,98.0,564.7315392895587,2.11,1756.32
1,464.1,147,335,2,1,103.0,19477.450746268656,1.78,54147.31
1,127.4,147,1234,2,1,103.0,5287.638573743922,1.78,14699.64
1,712.0,148,1056,4,1,103.0,1161.4924242424242,1.76,3205.72
1,810.0,140,1986,1,1,99.0,573.0946626384692,1.91,1667.71
1,372.0,141,186,2,1,103.0,1369.4623655913979,1.89,3957.75
3,562.13,147,2000,2,2,98.0,469.9515,1.78,1306.47
1,712.0,148,1478,2,1,103.0,1109.6075778078484,1.76,3062.52
1,713.1,148,2067,1,1,97.0,610.2970488630866,1.76,1684.42
3,712.0,146,1656,2,1,93.0,1074.3840579710145,1.79,2997.53
1,546.1,146,212,2,1,90.0,5545.415094339623,1.79,15471.71
4,712.0,127,767,1,1,100.0,716.0182529335071,2.21,2298.42
1,562.1,147,1557,2,1,102.0,980.82530507386,1.78,2726.69
1,157.2,146,1574,2,1,119.0,471.138500635324,1.79,1314.48
1,157.2,141,18442,2,1,99.0,771.2909120485848,1.89,2229.03
1,816.0,140,1326,1,2,93.0,550.525641025641,1.91,1602.03
1,284.2,147,310,1,1,95.0,11024.264516129033,1.78,30647.46
1,372.0,148,85,2,1,90.0,1921.5529411764705,1.76,5303.49
3,712.8,146,933,2,1,109.0,1548.9346195069668,1.79,4321.53
1,712.0,140,622,2,1,99.0,4985.318327974276,1.91,14507.28
1,532.1,140,587,1,1,99.0,5282.568994889268,1.91,15372.28
1,914.1,140,274,2,1,99.0,11317.036496350365,1.91,32932.58
2,711.0,140,1327,1,1,99.0,2336.750565184627,1.91,6799.94
1,442.0,148,603,1,1,103.0,1423.7810945273632,1.76,3929.64
2,816.0,146,101,1,3,90.0,1047.1584158415842,1.79,2921.57
2,816.0,146,334,1,3,90.0,692.6586826347306,1.79,1932.52
3,418.2,146,468,2,2,96.0,950.6816239316239,1.79,2652.4
1,565.1,148,1832,2,1,91.0,459.2920305676856,1.76,1267.65
1,562.13,140,3553,2,1,110.0,950.6296087813116,1.91,2766.33
1,562.1,134,665,1,1,107.0,1190.7007518796993,2.04,3619.73
3,562.11,131,2581,2,1,106.0,2094.0371948857032,2.11,6512.46
1,413.16,146,627,1,1,107.0,1304.9952153110048,1.79,3640.94
1,562.1,147,1988,2,1,98.0,674.6257545271629,1.78,1875.46
1,568.12,146,389,1,1,96.0,1028.0488431876606,1.79,2868.26
1,564.1,130,246,2,1,97.0,10666.369918699187,2.14,33492.4
3,562.1,130,1084,2,1,97.0,2420.5968634686346,2.14,7600.67
1,712.0,147,811,1,1,101.0,1087.2626387176326,1.78,3022.59
1,713.0,147,1362,2,1,91.0,601.6049926578561,1.78,1672.46
1,282.1,148,276,2,1,106.0,8978.920289855072,1.76,24781.82
1,712.0,147,933,1,1,103.0,684.1168274383708,1.78,1901.84
1,418.1,147,732,1,1,90.0,1824.4986338797814,1.78,5072.11
3,512.0,147,548,1,1,97.0,876.5583941605839,1.78,2436.83
1,810.11,147,990,1,1,101.0,753.4010101010101,1.78,2094.45
1,843.0,147,1780,1,1,98.0,598.9337078651686,1.78,1665.04
3,284.2,146,1350,2,1,91.0,279.22222222222223,1.79,779.03
1,374.1,146,1738,2,1,99.0,756.0678941311853,1.79,2109.43
1,282.1,147,446,2,1,106.0,969.7264573991031,1.78,2695.84
3,568.12,140,1196,1,1,90.0,632.7157190635452,1.91,1841.2
1,810.1,148,277,1,1,102.0,3452.2274368231047,1.76,9528.15
3,712.0,146,593,1,1,92.0,1134.2428330522766,1.79,3164.54
1,713.0,148,1150,2,2,99.0,754.8278260869565,1.76,2083.32
1,567.1,149,6090,2,1,90.0,843.6244663382595,1.74,2311.53
4,157.2,146,1477,2,1,107.0,390.9343263371699,1.79,1090.71
3,712.0,147,747,1,1,103.0,938.7831325301205,1.78,2609.82
1,425.0,148,496,1,1,100.0,842.741935483871,1.76,2325.97
1,562.1,146,1580,2,1,98.0,802.593670886076,1.79,2239.24
1,568.12,148,2263,1,1,111.0,1551.5483870967741,1.76,4282.27
2,532.1,146,268,1,1,101.0,1090.8619402985075,1.79,3043.5
1,713.1,149,457,1,1,97.0,831.4266958424507,1.74,2278.11
3,630.0,147,76,1,1,93.0,7506.223684210527,1.78,20867.3
3,712.0,147,502,1,1,100.0,1038.9163346613545,1.78,2888.19
3,722.8,147,1915,2,1,98.0,774.6637075718015,1.78,2153.57
1,713.1,147,518,1,2,102.0,535.9826254826255,1.78,1490.03
1,914.1,146,59,2,1,93.0,26437.525423728814,1.79,73760.7
1,931.0,146,72,2,1,93.0,21664.083333333332,1.79,60442.79
1,562.1,148,1910,2,1,98.0,934.3554973821989,1.76,2578.82
1,568.12,147,506,1,1,99.0,638.9308300395257,1.78,1776.23
1,157.2,148,493,2,1,98.0,971.6227180527384,1.76,2681.68
3,714.0,148,252,2,2,101.0,1071.015873015873,1.76,2956.0
1,568.12,147,313,1,1,109.0,880.2012779552716,1.78,2446.96
3,816.0,149,312,1,3,114.0,1472.2916666666667,1.74,4034.08
1,712.0,146,72,2,1,103.0,1092.486111111111,1.79,3048.04
1,712.0,148,132,2,1,103.0,1079.4242424242425,1.76,2979.21
1,712.0,146,301,1,1,103.0,847.5813953488372,1.79,2364.75
1,816.0,108,258,1,1,100.0,641.4728682170543,2.78,2424.77
1,417.5,121,2015,2,1,91.0,766.5106699751861,2.37,2583.14
1,412.0,119,21000,2,1,101.0,723.4992857142857,2.43,2481.6
1,820.2,117,121,1,1,104.0,537.1652892561983,2.49,1874.71
1,816.0,117,305,1,1,104.0,511.9344262295082,2.49,1786.65
1,317.0,128,2565,2,1,99.0,1346.8346978557504,2.19,4296.4
1,711.0,119,176,2,1,103.0,1019.6875,2.43,3497.53
3,417.2,119,338,1,1,106.0,1466.224852071006,2.43,5029.15
1,810.0,117,743,1,1,104.0,470.2180349932705,2.49,1641.06
1,282.1,109,2230,2,1,90.0,260.367264573991,2.74,973.77
1,562.11,108,8470,4,1,103.0,635.104132231405,2.78,2400.69
1,444.0,109,588,1,1,102.0,750.9404761904761,2.74,2808.52
1,421.0,119,292,1,1,91.0,623.2876712328767,2.43,2137.88
1,810.12,121,84,1,1,93.0,2048.7380952380954,2.37,6904.25
1,418.1,121,2008,1,1,91.0,715.2529880478088,2.37,2410.4
1,444.0,128,2014,2,1,110.0,1076.6251241310824,2.19,3434.43
1,415.0,128,4936,2,3,109.0,947.7882901134521,2.19,3023.44
3,417.81,128,387,3,1,106.0,1099.671834625323,2.19,3507.95
1,417.1,128,968,3,1,106.0,2074.9163223140495,2.19,6618.98
3,418.2,117,795,1,1,109.0,1684.3245283018869,2.49,5878.29
1,417.81,134,5840,2,1,97.0,794.4708904109589,2.04,2415.19
1,444.0,134,583,1,1,96.0,960.5077186963979,2.04,2919.94
1,568.12,128,172,1,1,90.0,665.1976744186046,2.19,2121.98
3,712.0,134,374,1,1,101.0,1149.3716577540106,2.04,3494.09
1,282.1,128,974,2,1,103.0,405.2987679671458,2.19,1292.9
1,712.0,134,1493,2,1,107.0,739.9062290689886,2.04,2249.31
1,810.1,128,92,1,2,126.0,10319.739130434782,2.19,32919.97
3,442.0,128,416,1,2,93.0,481.5504807692308,2.19,1536.15
1,421.0,134,335,1,1,93.0,502.2835820895522,2.04,1526.94
4,345.0,134,515,2,1,93.0,350.052427184466,2.04,1064.16
1,816.0,128,5892,3,1,126.0,838.5521045485403,2.19,2674.98
1,532.0,128,272,1,1,98.0,459.0735294117647,2.19,1464.44
1,157.2,121,505,2,1,93.0,941.1485148514852,2.37,3171.67
3,713.1,121,545,2,3,107.0,711.1688073394496,2.37,2396.64
3,320.0,128,353,2,1,93.0,620.9603399433428,2.19,1980.86
1,721.2,121,2657,2,1,100.0,939.0041400075273,2.37,3164.44
1,282.0,119,1860,2,1,97.0,265.539247311828,2.43,910.8
1,412.8,128,11618,3,1,106.0,1024.8991220519883,2.19,3269.43
1,282.1,119,1800,2,1,93.0,309.85777777777776,2.43,1062.81
1,274.0,128,798,3,1,103.0,370.3721804511278,2.19,1181.49
1,843.0,128,659,1,1,90.0,472.45523520485585,2.19,1507.13
1,762.0,128,1002,1,1,97.0,656.8902195608782,2.19,2095.48
1,810.1,128,212,1,1,91.0,529.7169811320755,2.19,1689.8
1,320.0,128,1112,1,2,110.0,689.9784172661871,2.19,2201.03
3,412.0,121,1138,1,1,102.0,1042.755711775044,2.37,3514.09
4,341.1,128,3716,2,1,107.0,232.64504843918192,2.19,742.14
1,843.0,97,2635,1,2,92.0,434.51499051233395,3.21,1829.31
3,282.0,128,1438,2,1,99.0,415.4353268428373,2.19,1325.24
1,852.0,128,2388,1,1,95.0,701.9886934673367,2.19,2239.34
1,816.0,119,318,1,3,93.0,481.4433962264151,2.43,1651.35
1,412.0,99,10157,3,1,55.0,805.9493945062518,3.12,3320.51
1,446.0,117,742,1,1,126.0,1442.4959568733154,2.49,5034.31
1,320.0,128,2814,2,2,110.0,1029.862473347548,2.19,3285.26
4,630.0,128,1316,1,1,97.0,956.5995440729483,2.19,3051.55
1,534.0,128,843,1,1,96.0,668.8007117437722,2.19,2133.47
1,282.2,128,9061,2,1,93.0,267.69208696611855,2.19,853.94
1,562.12,134,1054,2,1,97.0,472.9601518026565,2.04,1437.8
1,284.0,134,1950,2,1,98.0,387.19589743589745,2.04,1177.08
1,856.8,128,902,1,4,126.0,999.7727272727273,2.19,3189.28
2,418.1,147,731,1,1,90.0,1826.9945280437757,1.78,5079.04
1,714.0,149,1303,1,1,109.0,1253.438986953185,1.74,3434.42
3,714.8,147,440,1,1,99.0,805.525,1.78,2239.36
1,562.12,149,1172,2,1,106.0,992.0315699658703,1.74,2718.17
3,713.0,152,824,2,2,98.0,869.122572815534,1.68,2329.25
1,712.0,149,250,1,1,103.0,1178.904,1.74,3230.2
1,282.12,152,1704,2,2,103.0,849.7652582159625,1.68,2277.37
1,562.12,152,958,2,1,103.0,1147.8538622129436,1.68,3076.25
1,727.0,149,118,1,1,97.0,3220.0169491525426,1.74,8822.85
3,712.0,147,177,1,1,99.0,1240.1977401129943,1.78,3447.75
1,532.1,148,544,2,1,98.0,834.8584558823529,1.76,2304.21
1,722.2,154,2575,2,1,100.0,706.3883495145631,1.65,1871.93
1,417.2,137,1475,2,1,97.0,923.0508474576271,1.98,2750.69
1,157.2,149,810,2,1,98.0,1050.8555555555556,1.74,2879.34
1,722.8,149,936,2,1,97.0,810.6378205128206,1.74,2221.15
2,320.0,152,3727,2,6,90.0,618.1473034612288,1.68,1656.63
1,810.0,152,854,1,1,93.0,628.4519906323185,1.68,1684.25
1,810.13,154,650,4,1,89.0,818.6138461538461,1.65,2169.33
1,713.0,152,1879,2,2,96.0,743.5156998403406,1.68,1992.62
1,562.11,152,3937,2,1,90.0,1196.266446532893,1.68,3205.99
1,712.0,146,1155,1,1,107.0,599.1549783549783,1.79,1671.64
1,563.2,147,2097,2,1,102.0,449.6347162613257,1.78,1249.98
3,713.1,154,612,1,3,93.0,1004.0130718954248,1.65,2660.63
1,532.1,154,205,2,1,90.0,969.5268292682927,1.65,2569.25
1,282.1,148,1365,2,1,101.0,396.2930402930403,1.76,1093.77
1,284.2,158,2400,2,1,99.0,383.25916666666666,1.58,988.81
1,713.1,152,402,2,1,91.0,840.6766169154229,1.68,2253.01
1,713.1,152,540,2,2,91.0,618.7833333333333,1.68,1658.34
1,568.13,149,577,1,1,90.0,1026.675909878683,1.74,2813.09
1,630.0,154,362,2,1,99.0,959.8066298342542,1.65,2543.49
1,810.1,152,377,1,2,101.0,608.5066312997347,1.68,1630.8
1,711.0,154,710,1,1,100.0,818.5098591549296,1.65,2169.05
1,447.0,154,478,1,1,100.0,926.2322175732218,1.65,2454.52
1,714.0,158,1748,2,2,97.0,751.2877574370709,1.58,1938.32
1,568.12,149,727,1,1,102.0,950.9105914718019,1.74,2605.5
3,731.1,152,868,2,2,107.0,957.0864055299539,1.68,2564.99
4,562.1,158,2901,2,1,89.0,385.33574629438124,1.58,994.17
1,713.1,149,720,2,1,107.0,1394.3722222222223,1.74,3820.58
3,712.0,158,278,1,1,103.0,2019.1438848920864,1.58,5209.39
1,562.1,154,2923,2,1,99.0,807.4266164899076,1.65,2139.68
3,421.0,158,948,2,2,90.0,950.4208860759494,1.58,2452.09
3,532.1,158,130,1,1,106.0,1562.5,1.58,4031.25
1,273.0,149,765,2,1,96.0,1050.6222222222223,1.74,2878.7
1,534.0,158,200,1,1,103.0,1203.03,1.58,3103.82
1,562.1,154,1514,1,1,106.0,815.4114927344782,1.65,2160.84
1,843.0,152,1255,1,1,102.0,568.1641434262948,1.68,1522.68
4,157.2,152,2156,2,1,97.0,281.90909090909093,1.68,755.52
1,320.0,149,3592,2,2,92.0,548.4974944320712,1.74,1502.88
1,413.2,152,4784,2,1,99.0,1307.8689381270904,1.68,3505.09
1,562.11,158,5091,2,1,98.0,1105.820271066588,1.58,2853.02
3,712.0,158,382,1,1,98.0,1037.2329842931938,1.58,2676.06
3,562.2,147,226,1,1,100.0,1122.1150442477876,1.78,3119.48
1,282.1,158,2508,2,1,111.0,405.3349282296651,1.58,1045.76
1,562.12,158,797,2,1,101.0,822.5959849435383,1.58,2122.3
1,712.0,158,90,1,1,91.0,806.9555555555555,1.58,2081.95
1,447.0,154,230,1,1,99.0,1184.9173913043478,1.65,3140.03
1,562.11,158,2960,2,1,103.0,1768.7935810810811,1.58,4563.49
1,712.0,152,191,1,1,91.0,1218.5916230366493,1.68,3265.83
1,562.12,152,528,2,1,98.0,354.2405303030303,1.68,949.36
1,568.12,152,546,1,1,91.0,1736.1336996336997,1.68,4652.84
4,712.0,158,2294,2,1,99.0,963.6006974716652,1.58,2486.09
3,712.0,152,1966,1,1,99.0,451.33062054933873,1.68,1209.57
1,320.1,154,3244,2,1,101.0,682.4500616522811,1.65,1808.49
1,712.0,158,78,1,1,103.0,1431.5897435897436,1.58,3693.5
1,712.0,158,1315,2,1,103.0,1309.2570342205324,1.58,3377.88
3,712.0,158,953,1,1,102.0,938.379853095488,1.58,2421.02
1,278.0,149,984,2,1,93.0,709.0223577235772,1.74,1942.72
